Omic,Polarity,Feature.ID,mz,rt,MS2.spectra.name,Candidate.number,Compound.name,CAS.ID,HMDB.ID,KEGG.ID,Lab.ID,Adduct,mz.error,mz.match.score,RT.error,RT.match.score,CE,SS,Total.score,Database
Lx,Negative,LN00197,173.95706,1161.801636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00198,174.93716,1095.02948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00199,174.93727,1392.513367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00200,174.95381,1246.173218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00201,174.95343,1087.569336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00202,176.89503,1095.904846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00203,176.89485,1251.134644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00204,176.89474,1143.70874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00205,176.89476,1450.966003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00206,176.89484,23.397261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00207,176.89512,1550.319003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00208,176.89515,1394.081299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00209,176.9289,1319.944702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00210,176.94837,1094.213684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00211,176.94855,1246.473877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00212,176.94865,1546.021003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00213,176.94846,1391.558716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00214,177.09169,32.255924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00215,177.9016,1097.613953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00216,177.90112,1394.081299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00217,178.89735,1097.604065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00218,178.94437,1092.535645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00219,178.94429,1245.88855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00220,178.94443,1544.704503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00221,178.94455,1390.30658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00222,179.05592,28.042126,NA,NA,trans-trans-Muconic acid,3588-17-8,HMDB0002349,NA,HMDB0002349,(M+K-2H)-,5.20734533104417,0.941520867012651,NA,NA,NA,0,0.941520867012651,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN00223,179.10748,56.181461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00224,180.94021,1092.06366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00225,180.94044,1390.30658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00226,182.98811,1082.184448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00227,182.98788,1218.330811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00228,182.98804,1521.599003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00229,185.1542,58.220623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00230,185.15415,1066.187378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00231,185.15408,1217.207886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00232,185.1543,1375.880249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00233,185.1541,1517.426503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00234,185.91069,1079.523926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00235,185.91064,1029.357422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00236,185.91079,1382.652893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00237,185.96185,1068.121826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00238,185.96182,1218.734619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00239,185.96192,1377.223389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00240,185.96187,1513.292003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00241,187.00899,1236.911011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00242,187.00918,1535.252003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00243,187.09718,28.924327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00244,188.97122,1082.463623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00245,188.97116,1236.738464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00246,188.97129,1533.940003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00247,188.97127,1382.346558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00248,192.91006,1096.713989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00249,192.91067,1393.779419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00250,194.90543,1096.696594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00251,194.90542,1251.15094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00252,194.90545,1143.597656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00253,194.90552,32.120525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00254,194.90556,1447.994003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00255,194.90568,1549.864003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00256,194.90575,1394.081299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00257,194.93944,948.375585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00258,195.13873,34.018919,NA,NA,3-Oxooctanoic acid,NA,HMDB0010721,NA,HMDB0010721,(M+K-2H)-,12.1840760165526,0.719000888669145,NA,NA,NA,0,0.719000888669145,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN00259,195.90531,1096.309937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00260,195.90526,1144.699097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00261,195.90547,1450.241503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00262,195.90543,1550.319003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00263,195.90554,1394.081299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00264,196.9019,1094.183655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00265,196.90238,1248.327698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00266,196.903,1159.817139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00267,196.90258,1547.074003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00268,196.90323,1461.217003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00269,196.90218,1392.181702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00270,197.90193,1391.558716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00271,198.89759,1092.548524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00272,198.89776,1390.634216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00273,199.16994,62.933132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00274,199.16973,1213.246155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00275,199.16992,1065.168091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00276,199.16998,1375.880249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00277,199.16991,1509.337003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00278,199.16997,1392.979492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00279,199.16998,1355.080444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00280,199.95301,1096.729675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00281,199.95325,1393.427307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00282,200.00218,27.71528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00283,200.85808,1079.85791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00284,200.858,1049.490234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00285,200.85818,1385.475952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00286,200.85814,1400.840759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00287,200.85812,1362.423157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00288,200.94973,1096.729675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00289,200.9493,1252.183716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00290,200.94948,1551.611003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00291,200.94984,1393.427307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00292,201.02501,1237.675537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00293,201.02508,1534.415003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00294,201.02519,1561.768003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00295,201.94886,1096.696594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00296,201.94911,1393.427307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00297,202.94541,1096.696594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00298,202.94517,1252.912842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00299,202.9453,1551.611003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00300,202.9456,1393.427307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00301,202.98694,1082.794249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00302,202.98666,1197.692712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00303,202.987,1237.526978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00304,202.98692,1495.678003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00305,202.98708,1382.973389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00306,203.94488,1095.880066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00307,203.94509,1393.427307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00308,204.94176,1095.876953,NA,NA,Iodoacetic acid,NA,HMDB0253518,NA,HMDB0253518,(M+F)-,14.0943695005546,0.643105029076568,NA,NA,NA,0,0.643105029076568,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN00309,204.94189,1392.809753,NA,NA,Iodoacetic acid,NA,HMDB0253518,NA,HMDB0253518,(M+F)-,13.7632423695777,0.656423883725079,NA,NA,NA,0,0.656423883725079,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN00310,205.15938,118.67411,NA,NA,4-Formyl-3-(formylmethyl)-4-hexenoic acid,NA,HMDB0039650,NA,HMDB0039650,(M+Na-2H)-,11.2987550372168,0.752997753789253,NA,NA,NA,0,0.752997753789253,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN00311,205.159,1214.790283,NA,NA,4-Formyl-3-(formylmethyl)-4-hexenoic acid,NA,HMDB0039650,NA,HMDB0039650,(M+Na-2H)-,12.255612218226,0.716212873881499,NA,NA,NA,0,0.716212873881499,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN00312,205.15934,261.114563,NA,NA,4-Formyl-3-(formylmethyl)-4-hexenoic acid,NA,HMDB0039650,NA,HMDB0039650,(M+Na-2H)-,11.3930350353542,0.749426361630066,NA,NA,NA,0,0.749426361630066,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN00313,205.15931,1373.095886,NA,NA,4-Formyl-3-(formylmethyl)-4-hexenoic acid,NA,HMDB0039650,NA,HMDB0039650,(M+Na-2H)-,11.4847621256331,0.74593964999334,NA,NA,NA,0,0.74593964999334,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN00314,205.15921,1510.241503,NA,NA,4-Formyl-3-(formylmethyl)-4-hexenoic acid,NA,HMDB0039650,NA,HMDB0039650,(M+Na-2H)-,11.7247696270084,0.736762726250575,NA,NA,NA,0,0.736762726250575,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN00315,207.01224,28.170032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00316,207.10499,30.749424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00317,208.93398,1156.397461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00318,208.93396,1125.539062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00319,208.93415,1430.88739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00320,209.15403,31.307184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00321,209.94836,1227.801086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00322,209.94848,1525.912003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00323,210.06718,1208.816956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00324,210.06741,1087.547913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00325,210.06736,1240.386963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00326,211.06263,1381.083496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00327,213.14887,33.967905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00328,213.1855,95.670086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00329,213.96383,28.809033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00330,214.91327,1192.167097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00331,214.91355,1490.195003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00332,215.00435,1087.590149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00333,215.00443,1244.266113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00334,215.00418,1193.171021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00335,215.00436,518.957458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00336,215.06634,1392.181702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00337,215.0663,1094.217041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00338,217.00269,1237.888794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00339,217.00281,1536.212003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00340,218.00529,1238.180176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00341,218.0053,1537.172003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00342,218.16698,194.054474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00343,218.49129,194.003357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00344,219.17615,193.859047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00345,219.17519,390.828506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00346,220.02711,1092.546205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00347,220.02733,1390.634216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00348,220.1783,390.778503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00349,220.17899,193.795593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00350,221.08207,29.981487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00351,221.15373,1208.830322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00352,221.15405,34.267305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00353,221.15402,1068.096497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00354,221.15406,1526.842003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00355,221.15417,1378.125549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00356,221.1541,1506.657003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00357,221.15411,1359.35321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00358,221.15408,1393.189941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00359,221.18168,193.859047,NA,NA,(E)-10-Oxo-8-decenoic acid,69152-89-2,HMDB0040883,NA,HMDB0040883,(M+K-2H)-,2.2075914471742,0.989228521252107,NA,NA,NA,0,0.989228521252107,HMDB with LIPIDMAPS_2023-02-15
Lx,Negative,LN00360,222.02521,1092.528198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00361,222.02544,1390.933777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00362,222.18434,193.95256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00363,222.84019,1382.18573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00364,222.84017,1365.786682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00365,222.8401,1400.526611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00366,222.97571,1238.488464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00367,222.97586,1537.172003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00368,223.02771,43.117596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00369,223.02736,1209.262085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00370,223.02766,1016.047333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00371,223.02764,1068.518372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00372,223.02773,1369.092285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00373,223.02769,1507.107003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00374,223.02772,1399.480591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00375,223.02771,751.448242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00376,223.02777,646.400604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00377,223.02781,1526.903503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00378,223.9772,1197.727051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Negative,LN00379,223.97767,1526.842003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
